ns,key,en,hu
Fluids,FL_HotSauce_SmellText,Smells spicy.,Fűszeres szaga van.
Fluids,FL_EnergyDrink_SmellText,Smells sweet.,Édes szaga van.
Fluids,FL_Soda_SmellText,Smells sweet.,Édes szaga van.
Fluids,FL_Soap_Name,Soap,Szappan
Fluids,FL_Soda_Name,Soda,Üdítő
Fluids,FL_HydroxyaceticAcid_DecayLabel,Spoilage,Romlás
Fluids,FL_Milk_DecayLabel,Spoilage,Romlás
Fluids,FL_RawSap_DecayLabel,Spoilage,Romlás
Fluids,FL_Syrup_DecayLabel,Spoilage,Romlás
Fluids,FL_ZombieHoney_DecayLabel,Spoilage,Romlás
Fluids,FL_Syrup_Name,Syrup,Szirup
Fluids,FL_Tea_Name,Tea,Tea
Fluids,FL_Water_SmellText,This doesn't smell like anything.,Ennek nincs szaga.
Fluids,FL_Water_SmellRottenText,This smells like human waste.,Ennek emberi ürülék szaga van.
Fluids,FL_EngineOil_SmellText,This smells like motor oil.,Ennek motorolaj szaga van.
Fluids,FL_CookingOil_SmellText,This smells like oil.,Ennek olaj szaga van.
Fluids,FL_Water_Name,Water,Víz
Fluids,FL_Wine_Name,Wine,Bor
Fluids,FL_ZombieHoney_Name,Zombie Honey,Zombiméz
FluidTank,FluidTank_ExamineText,Contains {Contents},Tartalom: {Contents}
FluidTank,FluidTank_ExamineText_Whitelist,Contains {Contents}\nWorks with {ValidFluids}.,Tartalom: {Contents}\nEzekkel működik: {ValidFluids}.
FluidTank,Drink,Drink,Ivás
FluidTank,FillFluidTank_Body,Enter an amount to pour in.,Add meg a kitöltendő mennyiséget.
FluidTank,FillFluidTankOutwards_Body,Enter an amount to withdraw out.,Add meg a kivenni kívánt mennyiséget.
FluidTank,FluidTank_FillToContainer,Extract to Item,Átöntés edénybe
FluidTank,FillFluidTank_Title,Fill,Feltöltés
FluidTank,Vehicle_FillFromPump,Fill Tank from {FluidSourceName},Feltöltés innen: {FluidSourceName}
FluidTank,Vehicle_FillFromPump_GetCloser,Get closer to the {FluidSourceName}.,Menj közelebb ehhez: {FluidSourceName}.
FluidTank,Nothing is coming out.,Nothing is coming out.,Semmi sem jön ki.
FluidTank,FluidTank_FillFromContainer,Pour Into from Item,Betöltés tárgyból
FluidTank,FluidTank_SmellText,Smell,Szagol
FluidTank,FluidTank_Frozen,The contents are frozen.,A tartalom megfagyott.
FluidTank,FluidTank_AlreadyFull,This is already full.,Ez már tele van.
FluidTank,FluidTank_FillFromContainer_AlreadyFull,This is already full.,Ez már tele van.
FluidTank,FluidTank_Empty,This is empty.,Ez üres.
FluidTank,Vehicle_FillFromPump_ParentLoop,This is supplying to {FluidSourceName} and can't be filled by it.,"Ez ellátja a(z) {FluidSourceName}-t, ezért nem tölthető fel belőle."
FluidTank,FillFluidTankOutwards_Title,Withdraw,Kivétel
FluidTank,FillFluidTank_CantMix,You can't mix the fluid in this with the current contents.,Az ebben lévő folyadékot nem keverheted a jelenlegi tartalommal.
FluidTank,FluidTank_FillTank_Result,You fill up the container. The container is around {Percent} full now.,Feltöltöd a tárolót. A tároló most kb. {Percent}-ig tele van.
FluidTank,FillFluidTank_NoContainer,You have nothing to fill from.,Nincs miből töltened.
FluidTank,FillFluidTankOutgoing_NoContainer,You have nothing to fill.,Nincs mit töltened.
FluidTooltipUserWidget,FluidTooltip_PutInfo,Drag a fluid container with some contents onto this to pour.,Húzz rá egy folyadékkal töltött tárolót a töltéshez.
FluidTooltipUserWidget,FluidTooltip_ExtractInfo,Drag an empty fluid container onto this to extract.,Húzz rá egy üres folyadéktárolót a kivételhez.
FluidTooltipUserWidget,None,None,Nincs
FluidUtilitySubsystem,FluidTank,Fluid Tank,Folyadéktartály
FluidUtilitySubsystem,GasTank,Gas Tank,Üzemanyagtank
FluidUtilitySubsystem,Nothing is coming out.,Nothing is coming out.,Semmi sem jön ki.
FluidUtilitySubsystem,Snow,Snow,Hó
FluidUtilitySubsystem,Water,Water,Víz
FoodConditionSet,FoodItem_OnEat_HeatEffect_Tooltip,This has effects when consumed at certain temperatures.,Ennek bizonyos hőmérsékleteken fogyasztva hatásai vannak.
FoodConditionSet,FoodItem_OnEatCold,When Cold,Ha hideg
FoodConditionSet,FoodItem_OnEatFrozen,When Frozen,Ha fagyott
FoodConditionSet,FoodItem_OnEatHot,When Hot,Ha forró
FoodConditionSet,FoodItem_OnEatWarm,When Warm,Ha meleg
FoodConditionSet,None_CouchPotatoNotification,You feel better after consuming some junk food.,"Jobban érzed magad, miután ettél valami gyorskaját."
FoodItem,Food_DecayLevel_Aging,Aging,Öregedés
FoodItem,FoodItem_AreYouSure,Are you sure you want to eat this?,Biztosan meg akarod ezt enni?
FoodItem,Burnt,Burnt,Odaégett
FoodItem,FoodPrefix_Burnt,Burnt {FoodName},Odaégett {FoodName}
FoodItem,Cold,Cold,Hideg
FoodItem,Cooked,Cooked,Megfőzve
FoodItem,FoodPrefix_Cooked,Cooked {FoodName},Megfőzött {FoodName}
FoodItem,Decay_HelpTooltip,Decayed food can cause food poisoning and discomfort if eaten.,"A megromlott étel ételmérgezést és rossz közérzetet okozhat, ha megeszed."
FoodItem,Eat,Eat,Evés
FoodItem,Food_DecayLevel_Fresh,Fresh,Friss
FoodItem,Frozen,Frozen,Fagyott
FoodItem,FoodPrefix_Frozen,Frozen {FoodName},Fagyasztott {FoodName}
FoodItem,Fish_Gut,Gut,Kibelezés
FoodItem,FoodItem_Gutted,Gutted,Kibelezve
FoodItem,Heat,Heat,Hőmérséklet
FoodItem,Hot,Hot,Forró
FoodItem,Burnt_Tooltip,How burnt the food is. This will reduce quality and make you uncomfortable.,Mennyire odaégett az étel. Ez csökkenti a minőséget és kellemetlen érzést okoz.
FoodItem,Cooked_Tooltip,How cooked the food is. 100% is perfect. Properly cooked food will make you more comfortable and sated.,Mennyire van megfőzve az étel. 100% a tökéletes. A megfelelően megfőzött étel kényelmesebbé és jóllakottabbá tesz.
FoodItem,Heat_Tooltip,"How hot the food is. Hotter foods generally make you feel more comfortable, but there are exceptions (such as fruit or ice cream).","Mennyire forró az étel. A forróbb ételek általában kényelmesebb érzést keltenek, de vannak kivételek (például a gyümölcs vagy a fagylalt)."
FoodItem,HungerSatiation,Hunger Satiation,Éhségcsillapítás
FoodItem,Lukewarm,Lukewarm,Langyos
FoodItem,Food_DecayLevel_Moldy,Moldy,Penészes
FoodItem,No,No,Nem
FoodItem,Food_DecayLevel_Rotten,Rotten,Megromlott
FoodItem,FoodPrefix_Rotten,Rotten {FoodName},Megromlott {FoodName}
FoodItem,HungerSatiation_Tooltip,The amount of hunger removed by eating this.,Az éhségcsökkenés mértéke ennek elfogyasztásától.
FoodItem,GutWildlife_DisabledAlreadyDone,This is already gutted.,Ez már ki van belezve.
FoodItem,FrozenFoodDamage,"This needs to be defrosted to be eaten. You bite the rock-hard food in vain, hurting your teeth.","Ezt fel kell olvasztani, mielőtt megehetnéd. Hiába harapsz bele a kőkemény ételbe, csak a fogad fájdul meg."
FoodItem,Food_DecayLevel_VeryFresh,Very Fresh,Nagyon friss
FoodItem,Warm,Warm,Meleg
FoodItem,Yes,Yes,Igen
FoodItem,FoodDescSuffix_NotCooked,{FoodDescription}\n\nWould be better if cooked.,{FoodDescription}\n\nJobb lenne megfőzve.
ForagingItemActor,Forage_PickPlant,Pick,Felvesz
ForcepsItem,Forceps_NothingToRemove,"You have no foreign object to remove. You clumsily scrape the forceps against your skin for some reason, giving yourself a tiny scratch.","Nincs eltávolítható idegen test. Valamiért ügyetlenül a bőrödhöz kaparod a csipeszt, és apró karcolást ejtesz magadon."
ForcepsItem,RemoveBullet,"You remove the bullet, leaving a wound.","Eltávolítod a golyót, sebet hagyva."
ForcepsItem,RemoveShrapnel,"You remove the shrapnel, leaving a wound.","Eltávolítod a repeszt, sebet hagyva."
Furnace,ExtremelyHotWarning,Extremely Hot,Rendkívül forró
Furnace,Temperature_Label,Temperature,Hőmérséklet
Furniture,"""America""Flag","""America"" Flag",„Amerika” zászló
Furniture,ATM_Name,ATM,ATM
Furniture,AccentChair,Accent Chair,Fotel
Furniture,AirMattress,Air Mattress,Felfújható matrac
Furniture,Anchor,Anchor,Horgony
Furniture,AntiqueChair,Antique Chair,Antik szék
Furniture,ArcadeCabinet_Name,Arcade Cabinet (Work in Progress),Játékautomata (Fejlesztés alatt)
Furniture,ArcheryCrate,Archery Crate,Íjászláda
Furniture,AuditoriumChair,Auditorium Chair,Előadótermi szék
Furniture,BakeryBox,Bakery Box,Pékáru-doboz
Furniture,BakeryRack,Bakery Rack,Pékáru-állvány
Furniture,BarCounter,Bar Counter,Bárpult
Furniture,BarCounterTrim,Bar Counter Trim,Bárpult díszléc
Furniture,BarSign,Bar Sign,Bártábla
Furniture,BarStool,Bar Stool,Bárszék
Furniture,BarbedWireFence,Barbed Wire Fence,Szögesdrót kerítés
Furniture,BarberChair,Barber Chair,Borbélyszék
Furniture,BarberCounter,Barber Counter,Borbélypult
Furniture,BarberMirror,Barber Mirror,Borbélytükör
Furniture,BarberSign,Barber Sign,Borbélycégér
Furniture,BaseballStand,Baseball Stand,Baseball-állvány
Furniture,Basket,Basket,Kosár
Furniture,BasketballRack,Basketball Rack,Kosárlabda-állvány
Furniture,BassDrum,Bass Drum,Nagydob
Furniture,BathroomCabinet,Bathroom Cabinet,Fürdőszobaszekrény
Furniture,BathroomSign,Bathroom Sign,Mosdó tábla
Furniture,BathroomSink,Bathroom Sink,Fürdőszobai mosdó
Furniture,BathroomSink_Name,Bathroom Sink,Fürdőszobai mosdó
Furniture,BathroomStallPartition,Bathroom Stall Partition,WC-fülke válaszfal
Furniture,BathroomWallCabinet,Bathroom Wall Cabinet,Fürdőszobai faliszekrény
Furniture,CarBatteryCharger,Battery Charger,Akkumulátortöltő
Furniture,BeerTaps_Label,Beer Taps,Sörcsapok
Furniture,Bio-HazardBin,Bio-Hazard Bin,Veszélyeshulladék-tároló
Furniture,Blender,Blender,Turmixgép
Furniture,Blinds,Blinds,Reluxa
Furniture,BoatCrate,Boat Crate,Csónakláda
Furniture,BodyBag_Name,Body Bag,Hullazsák
Furniture,BollardPole,Bollard Pole,Terelőoszlop
Furniture,BookHolder,Book Holder,Könyvtartó
Furniture,BookshelfCabinet,Bookshelf Cabinet,Könyvespolc
Furniture,BrokenAirCompressor,Broken Air Compressor,Kompresszor
Furniture,BrokenMilkCrate,Broken Milk Crate,Törött tejesrekesz
Furniture,BrokenPCMonitor,Broken PC Monitor,Törött PC-monitor
Furniture,BrokenTelevision,Broken Television,Törött televízió
Furniture,Buoy,Buoy,Bója
Furniture,BusTub,Bus Tub,Lerámolótálca
Furniture,Cabinet,Cabinet,Szekrény
Furniture,Cabinetw/RangeHood,Cabinet w/ Range Hood,Szekrény páraelszívóval
Furniture,Cabinetw/TowelRack,Cabinet w/ Towel Rack,Szekrény törölközőtartóval
Furniture,CafeteriaTable,Cafeteria Table,Menzaasztal
Furniture,CampingGrill,Camping Grill,Kempinggrill
Furniture,Candle,Candle,Gyertya
Furniture,CandleHolder,Candle Holder,Gyertyatartó
Furniture,Canoe,Canoe,Kenu
Furniture,CarBatteryShelf,Car Battery Shelf,Autóakkumulátor-polc
Furniture,CarJack,Car Jack,Autóemelő
Furniture,CarLift,Car Lift,Autóemelő rámpa
Furniture,CarTireDisplay,Car Tire Display,Autógumi-kiállító állvány
Furniture,CardboardBox,Cardboard Box,Kartondoboz
Furniture,CardboardBoxPile,Cardboard Box Pile,Kartondoboz-halom
Furniture,CardboardDisplay,Cardboard Display,Kartonállvány
Furniture,CardboardPile,Cardboard Pile,Kartonhalom
Furniture,CartReturn,Cart Return,Kocsivisszaadó
Furniture,CashRegister,Cash Register,Pénztárgép
Furniture,CatBookend,Cat Bookend,Macska könyvtámasz
Furniture,CellBunk,Cell Bunk,Zárkai priccs
Furniture,ChainLinkFence,Chain Link Fence,Drótkerítés
Furniture,Chalkboard,Chalkboard,Tábla
Furniture,CheckoutCounter,Checkout Counter,Pénztárpult
Furniture,ChurchBanner,Church Banner,Templomi zászló
Furniture,ChurchMessageBoard,Church Message Board,Templomi hirdetőtábla
Furniture,ChurchPew,Church Pew,Templomi pad
Furniture,CigaretteShelf,Cigarette Shelf,Cigarettapolc
Furniture,ClassroomFlag,Classroom Flag,Osztálytermi zászló
Furniture,Blinds_Closed,Closed,Zárva
Furniture,ClosedSign,Closed Sign,Zárva tábla
Furniture,Closet,Closet,Gardróbszekrény
Furniture,ClothBanner,Cloth Banner,Vászonzászló
Furniture,ClothBench,Cloth Bench,Kárpitozott pad
Furniture,ClothesLine,Clothes Line,Ruhaszárító kötél
Furniture,CoffeeTable,Coffee Table,Dohányzóasztal
Furniture,CoffeeTablew/Drawers,Coffee Table w/ Drawers,Fiókos dohányzóasztal
Furniture,CoinMachine,Coin Machine (Work in Progress),Érmeautomata (Fejlesztés alatt)
Furniture,CommissaryStorage,Commissary Storage,Commissary Storage
Furniture,ConcretePipe,Concrete Pipe,Betoncső
Furniture,ConstellationPoster,Constellation Poster,Csillagkép-poszter
Furniture,ConstructionBarrier,Construction Barrier,Építési korlát
Furniture,ConstructionSign,Construction Sign,Építkezési tábla
Furniture,ContrabandLocker,Contraband Locker,Csempészáru-szekrény
Furniture,CookieJar,Cookie Jar,Sütis üveg
Furniture,Cooler,Cooler,Hűtőláda
Furniture,CordPile,Cord Pile,Zsinórhalom
Furniture,Corkboard,Corkboard,Parafatábla
Furniture,CornerCabinet,Corner Cabinet,Sarokszekrény
Furniture,CornerCabinetSection,Corner Cabinet Section,Sarokszekrény-elem
Furniture,Cot,Cot,Tábori ágy
Furniture,Counterw/Cabinets,Counter w/ Cabinets,Pult szekrényekkel
Furniture,Counterw/Drawers,Counter w/ Drawers,Pult fiókokkal
Furniture,CourtroomChair,Courtroom Chair,Tárgyalótermi szék
Furniture,CourtroomDesk,Courtroom Desk,Tárgyalótermi asztal
Furniture,CrackedBucket,Cracked Bucket,Repedt vödör
Furniture,CrackedRecycleBin,Cracked Recycle Bin,Repedt szelektív hulladékgyűjtő
Furniture,CrashedJet,Crashed Jet,Lezuhant vadászgép
Furniture,Crate,Crate,Láda
Furniture,Curtain,Curtain,Függöny
Furniture,Cymbal,Cymbal,Cintányér
Furniture,DecomposingCorpse,Decomposing Corpse,Oszló holttest
Furniture,DecorativePottedPlant,Decorative Potted Plant,Cserepes dísznövény
Furniture,DepositBoxes,Deposit Boxes,Bankszéfek
Furniture,Desk,Desk,Íróasztal
Furniture,DeskChair,Desk Chair,Íróasztal szék
Furniture,DeskLamp,Desk Lamp,Asztali lámpa
Furniture,DiningBooth,Dining Booth,Étkezőpult
Furniture,DiningChair,Dining Chair,Étkezőszék
Furniture,DiningTable,Dining Table,Étkezőasztal
Furniture,Diploma,Diploma,Diploma
Furniture,DirtyMattress,Dirty Mattress,Koszos matrac
Furniture,Dishwasher,Dishwasher,Mosogatógép
Furniture,Divider,Divider,Térelválasztó
Furniture,DocumentShelf,Document Shelf,Irattartó polc
Furniture,DoubleBed,Double Bed,Franciaágy
Furniture,Blinds_Down,Down,Le
Furniture,Sink_Drain_Action,Drain Sink,Mosdó leeresztése
Furniture,Dresser,Dresser,Fiókos szekrény
Furniture,DriedPaintCan,Dried Paint Can,Beszáradt festékes doboz
Furniture,DripStand,Drip Stand,Infúziós állvány
Furniture,DrugStash,Drug Stash,Drogrejtek
Furniture,Dryer,Dryer,Szárítógép
Furniture,DryingRack,Drying Rack,Szárítóállvány
Furniture,DuckVase,Duck Vase,Kacsa alakú váza
Furniture,Dufflebag,Dufflebag,Sporttáska
Furniture,DumpedAmmoBox,Dumped Ammo Box,Kidobott lőszeresláda
Furniture,DumpedDufflebag,Dumped Dufflebag,Kidobott sporttáska
Furniture,DumpedExplosivesBox,Dumped Explosives Box,Kidobott robbanóanyag-doboz
Furniture,DumpedFootlocker,Dumped Footlocker,Kidobott felszerelésláda
Furniture,DumpedMilitaryCrate,Dumped Military Crate,Kidobott katonai láda
Furniture,Dumpster,Dumpster,Szemeteskonténer
Furniture,ElectricGuitar,Electric Guitar,Elektromos gitár
Furniture,EmployeeLocker,Employee Locker,Alkalmazotti szekrény
Furniture,EmptyCalculatorCase,Empty Calculator Case,Üres számológéptok
Furniture,BeerTaps_Empty_Action,Empty Keg,Üres hordó
Furniture,ExaminationTable,Examination Table,Vizsgálóasztal
Furniture,ExitSign,Exit Sign,Kijárat tábla
Furniture,ExplosivesBox,Explosives Box,Robbanóanyag-doboz
Furniture,EyeWashStation,Eye Wash Station,Szemmosó állomás
Furniture,FakeFruitBowl,Fake Fruit Bowl,Viaszgyümölcs tál
Furniture,FancyPantry,Fancy Pantry,Díszes tálalószekrény
Furniture,FancySideTable,Fancy Side Table,Díszes kisasztal
Furniture,FancyWardrobe,Fancy Wardrobe,Díszes ruhásszekrény
Furniture,FarmTrough,Farm Trough,Itatóvályú
Furniture,FilingCabinet,Filing Cabinet,Iratszekrény
Furniture,Sink_Store_Action,Fill Sink,Mosdó feltöltése
Furniture,FireBlanketBox,Fire Blanket Box,Tűzoltó pokróc doboza
Furniture,FireDeptEquipmentLocker,Fire Dept Equipment Locker,Tűzoltósági felszerelésszekrény
Furniture,FireDeptLocker,Fire Dept Locker,Tűzoltósági szekrény
Furniture,FireExtinguisher,Fire Extinguisher,Tűzoltó készülék
Furniture,FireExtinguisherSign,Fire Extinguisher Sign,Tűzoltó készülék tábla
Furniture,FireFinder,Fire Finder,Rejtély kereső
Furniture,FireHoseBox,Fire Hose Box,Tűzoltótömlő-doboz
Furniture,FishTable,Fish Table,Halpucoló asztal
Furniture,FlatbedCart,Flatbed Cart,Platós kézikocsi
Furniture,FloorBuffer,Floor Buffer,Padlófényesítő gép
Furniture,FloorMat,Floor Mat,Padlószőnyeg
Furniture,FloorTom,Floor Tom,Álló tom
Furniture,FlowerPot,Flower Pot,Virágcserép
Furniture,FluidBarrel,Fluid Barrel,Hordó
Furniture,FluorescentLight,Fluorescent Light,Fénycső
Furniture,FoldingTable,Folding Table,Összecsukható asztal
Furniture,FoodBag,Food Bag,Élelmiszeres táska
Furniture,FoodTray,Food Tray,Tálca
Furniture,Footlocker,Footlocker,Ágyneműs láda
Furniture,FramedPhoto,Framed Photo,Bekeretezett fénykép
Furniture,Fridge,Fridge,Hűtő
Furniture,FullBodyTaxidermyDeer,Full Body Taxidermy Deer,Kitömött szarvas
Furniture,Furniture,Furniture,Bútor
Furniture,GarageTable,Garage Table,Garázs-asztal
Furniture,GarbageBag,Garbage Bag,Szemeteszsák
Furniture,GardenCrate,Garden Crate,Kerti láda
Furniture,GardenTable,Garden Table,Kerti asztal
Furniture,GenericBookStack,Generic Book Stack,Könyvkupac
Furniture,Geode,Geode,Geóda
Furniture,GlassLamp,Glass Lamp,Üveglámpa
Furniture,GlassVase,Glass Vase,Üvegdísz
Furniture,Gravestone,Gravestone,Sírkő
Furniture,Grill,Grill,Grill
Furniture,GroceryShelf,Grocery Shelf,Élelmiszerbolti polc
Furniture,GuardLocker,Guard Locker,Őrszekrény
Furniture,GunCrate,Gun Crate,Fegyveresláda
Furniture,GunRack,Gun Rack,Fegyverállvány
Furniture,HandTruck,Hand Truck,Kézikocsi
Furniture,HangingPaperSign,Hanging Paper Sign,Függő papírtábla
Furniture,Harp,Harp,Hárfa
Furniture,HayBale,Hay Bale,Szénabála
Furniture,HayPile,Hay Pile,Szénahalom
Furniture,HayRack,Hay Rack,Szénatartó
Furniture,HeavyBookshelf,Heavy Bookshelf,Nehéz könyvespolc
Furniture,Hi-Hat,Hi-Hat,Lábcintányér (hi-hat)
Furniture,HospitalBed,Hospital Bed,Kórházi ágy
Furniture,HoursSign,Hours Sign,Nyitvatartás tábla
Furniture,HymnBoard,Hymn Board,Zsoltártábla
Furniture,IceCreamFreezer,Ice Cream Freezer,Fagylaltos mélyhűtő
Furniture,IceMachine,Ice Machine,Jégkészítő gép
Furniture,IndustrialToolChest,Industrial Tool Chest,Ipari szerszámosláda
Furniture,InflatablePoolBall,Inflatable Pool Ball,Felfújható strandlabda
Furniture,InflatablePoolMattress,Inflatable Pool Mattress,Felfújható gumimatrac
Furniture,InflatablePoolRing,Inflatable Pool Ring,Felfújható úszógumi
Furniture,InformationBoard,Information Board,Információs tábla
Furniture,JunkPile,Junk Pile,Szemétkupac
Furniture,Kayak,Kayak,Kajak
Furniture,KeyHook,Key Hook,Akasztós kulcstartó
Furniture,Keyboard,Keyboard,Billentyűzet
Furniture,KitchenCounter,Kitchen Counter,Konyhapult
Furniture,KitchenCounter&Sink,Kitchen Counter & Sink,Konyhapult mosogatóval
Furniture,KitchenMat,Kitchen Mat,Konyhai szőnyeg
Furniture,KitchenSink,Kitchen Sink,Konyhai mosogató
Furniture,L-ShapedChemistryCounter,L-Shaped Chemistry Counter,L alakú kémiapult
Furniture,L-ShapedChemistryCounterw/Sink,L-Shaped Chemistry Counter w/ Sink,L alakú kémiapult mosogatóval
Furniture,LargeAmmoBox,Large Ammo Box,Nagy lőszeresláda
Furniture,LargeCardboardDisplay,Large Cardboard Display,Nagy kartonállvány
Furniture,LargeCordRoll,Large Cord Roll,Nagy kábeltekercs
Furniture,LargePantry,Large Pantry,Nagy éléskamra
